mode,agent,provider,model,api_model,dose,seed,sample,step,prompt_sha256,response_sha256,cache_created_at_utc,collected_before_confirmatory_freeze
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,2,0,16,ea5fb6b07f516d47f9f0ce44e7ebc52aaaf5713ea3b2d9c9facd3196dc6da0fa,a858e4fa6acef29a17c416dd8db12db6b37a6cf5bf47520432ed7835249d7e41,2026-06-24T05:38:59Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,2,0,17,71c77f3974988887d2318f32443c098c70c2375d7445bdc34139b0abdc85f7c6,f34bec751d10609b6ce9307f31014beceffc849f7e0d956d1c3410452489a774,2026-06-24T05:39:03Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,2,0,18,4b47d467a5e526f0ce80daf0b85600d664a20c25ede06493ec142ef15b913aba,fba11c91b8081fd29a38d43e00bd2c142a9d4a2aaaec2cbbc2b4678783b83cb1,2026-06-24T05:39:08Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,2,0,19,40fae8a474ad12dac23589d9205117cb6e33eb5daa8c8fccab5588f317aa0481,b1c234f78b6977d8af11a6a32737e4053f897358be8827326048e863a6f0064d,2026-06-24T05:39:12Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,2,0,20,e4c984051d24848eed6fc403ab6211c9bcfa9a08b55b98cfb420961be4051850,6eee3072353d9b5a0ee33f5da94525a3694cd55fb4c6ed9e3be96ef860486195,2026-06-24T05:39:16Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,2,0,21,230d7e8c5bde3cbc5b8e5c7ac6fad2d166e01719fb95ef4cb6aea5e13741ec15,b4d5d9f0873b4dc61c7b8d68351ac88693ec0b88e4695610eb27a01f93d9edcc,2026-06-24T05:39:21Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,2,0,22,5f25e3e59499db1d151f00fba0a923cf2b96f8829a54b970ca4ee34a611d14af,2de502fc1de560d042a21595857406761b715fa10810c4386d9f6664ca921819,2026-06-24T05:39:26Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,2,0,23,60b3ddf148f3615aced7600eecf410aa2d8baa4fd3ac9c4343415b35bf895524,ed1643818d24b0bc493dea35f1917f9cd6be1de6360ed89616e54f2dba5c461e,2026-06-24T05:39:30Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,2,0,24,8d629d5cd00c28147b99ea19c9aee99869354cdc8621f37c4cac6ac01dbe09cd,dacc3b32946879169c69834c04fde69ec81b8795ed59954457236c5ce7cc3fca,2026-06-24T05:39:34Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,2,1,1,af3c08997957602ab79e8c3f82ac5b11cc5c593bcf98aaefaad8b1b5fd601f22,e6d28e51b74c9fbe0a3c14ee19a0e99d8d7b307236c0fe4923ece807f59e4f20,2026-06-12T08:28:10Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,2,1,2,8c0937078e7b88b8ae8049bcc9a0ed03cc6ca3d01d781915b4877ee56e65ab52,6bb720320c434d03435ba930e810e3822229b149152e5b4da3373eb449b25f0b,2026-06-12T13:09:49Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,2,1,3,4cfa04ea77c5767d19c968bd19fccf7aebf1ebe8a2c4caa7442772fcbb41e5e0,a71aa526af9627b8b49da0c0d082bcafd9854cc0ee6d4e147438eccbd6a83a4a,2026-06-12T13:09:54Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,2,1,4,d2c854815868a89cb986510256e716bd8f0f1c85b214954b561adb271775971f,2a6369f2c78e743f2265babf0ab6ae142433df68f92cd307b8e9704c10371f58,2026-06-12T13:09:59Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,2,1,5,87f42c0dbf7b2b46a33dcfc83bc1eac582f4b3d79a53bc722b4578ab5d14219f,4a789fb3fb8db4a2795cbec80db51379abc533b4e60becb2c41785fc4e62b772,2026-06-12T13:10:04Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,2,1,6,8eb7a94d0e3503628dfa5d0d68796447dbd43220faa14f436b61203d8a9506ba,fa14a6ad969ddc735e0c85f2c494eca36dd864fd24bfe7b7791bafea0cb8de71,2026-06-12T13:10:09Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,2,1,7,afb694d14bb6c4d166eeaa602d56b33436081338f7aec33d7aac14a814a6e91f,ed103e9bf36e11b2619760b7214c0d932bc4d4dc16bf93e491e21fb39099d9e6,2026-06-12T13:10:14Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,2,1,8,830c458611398fc1ed840580c2a2663004648c83d13e248b259e38f63dbbe330,5927ea6a80a3166a7ebe150b05e982a903c0a9a4dd0504f20dafa8cd0cc752f1,2026-06-12T13:10:20Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,2,1,9,4aebf58cead7f973b910f36f855184f374e2f892e63a262ad77013d63307b31e,d3a900de552b4b76cf90d0645342958eed43fea1668c2247712db6cc55600f30,2026-06-12T13:10:26Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,2,1,10,e70e68a183d697f9a8d9b000174d2e413ed847ed053985dd36158f1310c3be5b,b769406a1fe3eb9f4c4810108c851607074e8e7933963a7772cc701edcfc8753,2026-06-12T13:10:30Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,2,1,11,dbb3b59ae752307724b70950ef4d7771949d23c850151e18396ed14e5fbc410b,5a722e0ea96be21c19de819e767f894bed5644c7c69947759efcf788d2866311,2026-06-12T13:10:38Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,2,1,12,9b467fff3bb5767b0e41275036f86c03db4d12eb49d4fefa5e0d49cc821fd208,dcda254409c55592824de1d419b0102a2bfe643a07411fa1c88b758244b7d87b,2026-06-12T13:10:43Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,2,1,13,0690796335b0476e159c6616e495046f0393457b649021b57c12e4fcc2d699c2,9cb804e66aee6470cffb5d6363a03bc96661b709b04b77b93fcc6b378ea65efb,2026-06-24T05:39:39Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,2,1,14,a9b7d76e9b39253eb39e93e807445e7d84996e0c8e5409acc4589e6e1a765518,fc5cf310e12ed4d4b042d636232de2d60b7f85978aed50ad038593c36ee1e63f,2026-06-24T05:39:44Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,2,1,15,4b848c374bed31f29be56da4549f3f6b78ebcfe38157b06107685c0576fd255f,52eee7da013b8e0a7257bde642447ded14d513d08f24682b5b9737d4e31ad6ad,2026-06-24T05:39:48Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,2,1,16,03fe63759633b392b05ff6abc6f7b550d767ff84bc6d589d634f10d9092a341d,e0ad095c33302c1a3e8b5da2a854a1c82bea7d7f173173aca30a5b305cf50b1d,2026-06-24T05:39:54Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,2,1,17,f06f7070d8d4fec8e8ab25c929015bd0d33d48f51d9f39aac520ee1c8daaa4c1,83a9dd06cbf20b3a1334e9dcd67b7df31c8dd5fb854186d98c7494aa951c1a30,2026-06-24T05:39:58Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,2,1,18,f86ac4ce62979bc0d2f8fae2b4cdba97c53512e61fbcac0ad262fd1a4800e643,43e39b5316407c2cbb2471e951de1334daf48e21ef627e9caa1a2218151b486e,2026-06-24T05:40:03Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,2,1,19,4584b32a7d1c732b2bfdfb0ee813a946b508363646c92e1f94fe82880066b23a,28c8d499ca287821b3f9b6ab52c085dc67f064308d2d5214c9723777617e5fbe,2026-06-24T05:40:07Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,2,1,20,4b7449b5d107007ef670784a333e949762facdb6f0c97d901e0ebbaaeb98faba,00c800b8c680e344444e74f1258df558bca7561ef65e2f08a82168ff6aec6be0,2026-06-24T05:40:12Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,2,1,21,9ecff6a5777f37d0f778035d1561f18d5f21736456482a93347e6f0218048801,4defd34721ea34576b67bfaf6a49780550a9601d3395a442cf001281424948c6,2026-06-24T05:40:17Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,2,1,22,08cf85fe60b10b19bbcf8a4bce3ce527011eec951907603dd0a11c4055164f9a,5f9573aaf68577e7ebaa59192b529479c6612b0642bcd60257f41ab779317f8d,2026-06-24T05:40:22Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,2,1,23,f41f08df9ea0e417e5fc748ebc5a52667f209c467aa2124e6bc0ed09807b996a,9850ccc9c344be9f7f7850cb8b1c5b98859abd116cee22958bcfb1e3d5a7a20c,2026-06-24T05:40:26Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,2,1,24,3b83f92a23ba4f222aa7e9304b9764935261e932b4231951df2f2d920c32cd5a,be32cc97c685692cdb0108054611b6c208373e2f02af90e01891fe66380faa75,2026-06-24T05:40:30Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,2,2,1,af3c08997957602ab79e8c3f82ac5b11cc5c593bcf98aaefaad8b1b5fd601f22,ac75bae6f2f26033eb99e4cbec9f4595d4f551bd1115416cc936e2c7ac7150fa,2026-06-12T08:29:23Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,2,2,2,8c0937078e7b88b8ae8049bcc9a0ed03cc6ca3d01d781915b4877ee56e65ab52,d3b0a74ff45d53eeead7b96b8985b9ced56e5cc4dd0393b037532330e33e1b19,2026-06-12T13:10:47Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,2,2,3,4cfa04ea77c5767d19c968bd19fccf7aebf1ebe8a2c4caa7442772fcbb41e5e0,3211b614aed15a759b61344647d556fe4eec9e432e25a7e3ba390c5567227c47,2026-06-12T13:10:53Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,2,2,4,d2c854815868a89cb986510256e716bd8f0f1c85b214954b561adb271775971f,7214b5063d0ca70d4f83e7a6e52c193d03cf940ebd40b67ea96ea40a2643d5bd,2026-06-12T13:10:57Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,2,2,5,87f42c0dbf7b2b46a33dcfc83bc1eac582f4b3d79a53bc722b4578ab5d14219f,b232d41d642813071787abb7eb9158349e45cddfa663592e805d0bac1bd4ba52,2026-06-12T13:11:02Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,2,2,6,8eb7a94d0e3503628dfa5d0d68796447dbd43220faa14f436b61203d8a9506ba,2b03db647a6378e55a926d2ce460f88f84b22ef175a5fd0a7d4ec5d396ee376e,2026-06-12T13:11:07Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,2,2,7,afb694d14bb6c4d166eeaa602d56b33436081338f7aec33d7aac14a814a6e91f,2363b3ce58e417418fd5d80335d19c3da460186ed5c17274d17cb81e2c9fb869,2026-06-12T13:11:11Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,2,2,8,830c458611398fc1ed840580c2a2663004648c83d13e248b259e38f63dbbe330,14f439466f80a06f1448401d2e69174b24cc9ec130293d2d2a82cf3a4d4af2ec,2026-06-12T13:11:16Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,2,2,9,59a792e2a394abfed8c85767525f52b45cae59f6d7f0218f541870338a35e086,5504a3525e6e40531d58892b52877e7ced048bc11045b76bbe441b8ee097f61a,2026-06-12T13:11:21Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,2,2,10,e03e0157beed4082713641ea0e3e3cd67679b097e005bdfdeff5abcfc324fc42,139af54010f12681fa1d5b3f40340c95352774853383d7ea1cc376bedec3ad69,2026-06-12T13:11:25Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,2,2,11,a1bfb2782a6d5ad7413897ec2631c24345e2829531aa32e5469a7c1f92501c4b,e3c753028212fdfaf6977b015decf2ea3119f69c7ef65118e794ff2c42a420bb,2026-06-12T13:11:28Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,2,2,12,480d498a925f4a6031af9ca52ae84f0286a368eca0dc354773717314f547fa04,b16d3b233ce1b34c05ed5307a9d5944520bcf11e37ce9b797f0e474adb791d9a,2026-06-12T13:11:33Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,2,2,13,9504c4bf32224d1893a571d91f374126e456803612a6923f2e3a54a50ea4aa98,2d75a4d014f479dbb4e8fd6efbf53a2368e8418633f46e126b97e54067c3bbbd,2026-06-24T05:40:34Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,2,2,14,6e32e1c0a8a1973dca19b0760be93c4864502c02fb082b204ef6e17ea15dedf9,cf819cdf3171bc788e5b00d68c2c2cff7d3262d9b6e848a0a17eb5090fb83872,2026-06-24T05:40:39Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,2,2,15,0b348b46a79ac2f28cbc2141c4639e536f96d6edc7cd72d7c2d67bbb56f3880c,e7ef31aaba68f895dbc0acc875642859a2b3cf0ef72eda47ba1bba379aba7d70,2026-06-24T05:40:43Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,2,2,16,f76100482ed02f3498c37b7211b16906ecb17c3dde686ade595b276f8262e35c,319cfe63ceb2713585df26969abc3e4a4828e3a487fd86c62a81ca4a911cc33e,2026-06-24T05:40:48Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,2,2,17,b882f03128b1e5b83cbe4a2e0336f746ee905e0585499aa90867efe1ac45b52b,55558a65e9e7da7767ec5b3f46bca9abd3642773667743aea4363affcfbba62e,2026-06-24T05:40:52Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,2,2,18,86e91434840b8c5d28166a4428f186d3f2d1413b8c6490c34d8b38d03e873b63,7fe1af396371977f11e76659e8dbede86f65be105e88a019af15350ed9b6453b,2026-06-24T05:40:57Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,2,2,19,61cd4cff4c47019f225cce5c899fccaffbd6f1cc75ea9af6a4438dd100f857cc,093fd5da82705614df056ed5eb3e99bbf650c67fd6a0852a56ba290d722409c7,2026-06-24T05:41:02Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,2,2,20,ac3402024d581cda03a22aa53391a583f4b59ed10d2dbf2ffd6eff8ee8b2ed29,187f51445d77b6eb9010fc7895aa7a1912087d27bcdf9b7ef840b35ef4cb77e6,2026-06-24T05:41:07Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,2,2,21,b6d4e9cce5297dd453647733ee566e4c7c20301272ace1ff5841b5660e14e961,59f2ef3d283e4d9e88e8e4574f1f2919b171e38762e4de463a4a61db214bf3aa,2026-06-24T05:41:11Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,2,2,22,633ec4d19ce332f883fc466a5ca323335fd1cec660c618387f1b849c93849053,086453c0317499bbc3fb8bb57da1f3af58f353be291f92460f89a70836efc33e,2026-06-24T05:41:16Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,2,2,23,b26e69fcaa6b322d4baf4c2485e37317ef9c1343996bcecb03d316094cf98ab6,198630287e58a47fe80be5568b219eb6dd92a19c4983012d050d99007e2f9028,2026-06-24T05:41:20Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,2,2,24,d014ddfee821e2336c095ecf372a5f437d43384cef94720a051ebcdd3a2ecfd5,00dabc1fea70fb215e0beac06d177d45575242846d349f01d3f17a94d9dc16cc,2026-06-24T05:41:24Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,3,0,1,d464e12f8d5a95bcb5859a9c26b69c1e0f0e7c23762e9fc4d82235798b2680cf,48f7b175d1e811db3db5069b28fa7b6d7f3c2ff98181c8fe2a171c80b19af603,2026-06-12T08:30:41Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,3,0,2,3e642a2d77b144b834dcd6dae0ddd759d453d8e99378b4d80f25fe8390744deb,e4f7f49c6bf5bea615c739ce1f28c22ad780414cadb757bb2fe485b841bf4518,2026-06-12T13:11:37Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,3,0,3,99ca353c08f6260af5ef82f54d97a71a4a8802f62e6df23800b146c25cce63d5,0af0471741a0731dd62ff3f7e003bd4264907d1b2e86b2533022eb1b8d78e526,2026-06-12T13:11:41Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,3,0,4,61b2e044a606b2656c858c9309aa05dfb1f4ca44b524f6605a7d9d2811908ace,cfc41808e94fb272605aae93dafddd428767d04b73547d57538d08b7d2d12374,2026-06-12T13:11:46Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,3,0,5,fc48fd2a6b579cba5432effac3a9eaf0b59247ca873f38b6a0a2cea13c760a45,94d7ec00f06f0a002ebfa79bc5cf81cf403dacfaaef0eabfcb264ca7220ea830,2026-06-12T13:11:51Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,3,0,6,ece6f31602e5537330069b9cff644ffc97090d8915343bca79af64ff452eec44,4b131a2d59c952f159dc5125655625b67fdf89b12f7071d23e4e8e5e2f835e64,2026-06-12T13:11:56Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,3,0,7,de578d26bcc8c09290d8462f4a1a183dcbf397cabd49370a9bdfbbc84f03a94d,e6fdb73dcfeb60944dbb7d464b593172c10e5ee0ee1c9da69228c920a7d3588a,2026-06-12T13:12:01Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,3,0,8,2de636290724241248ce1b34c3bd63e5342c4d0df10a0fdba360aefc2c1f8be4,8684fc86da4f85a450aa97e799f7c5deafe1c61167805e1ea59ed17ef257c6f4,2026-06-12T13:12:05Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,3,0,9,f5221d58fa5f9f10927f4932032be04b0879336ee3cbec66e6e182b15cfc5736,b0516d0b8fbacbdc42c24fe671519b1267bc2f1ba3556a3b2048dc55032d32c0,2026-06-12T13:12:09Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,3,0,10,3564575aefe926379e8ecb32d0b6c45be6fb67b03fa0840f287b79b39e0a9e6b,a9b355e5cd8b2d4ae8f686b435211e4e8714b87af3a2286ef1f0804f5f5fe560,2026-06-12T13:12:14Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,3,0,11,c2770d82c1a253b78562fa2034c37116fa659458630a5ab8d9ce23c40eec4fa4,622e6414ac314615c3c81e7fcd3bbbc44eb7ed2d5f6dc7ffee25e50d1532ac5d,2026-06-12T13:12:18Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,3,0,12,6e80e432524767873d80e4c7ced35ae6c6f4d554c8d8f98b8d08dec9586925fd,539a72d11ee1bdfea77da02d6bca853dc051497422cc4078257252563cb1c825,2026-06-12T13:12:22Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,3,0,13,f82e2cd50d04581e9ecb16a876f457be9e6906fb2fd02fa92ae2756011a54be4,e09939830d59d15a3acbe134bd7fe93f4748e921e4df6de3922078e9e99dbb3f,2026-06-24T05:41:28Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,3,0,14,3706aca9f8074f1d7d7524a9722c406b00266287aba10bba281bdf8299da570c,d559ee18e1a35f638f42e08c5c9bb958920f37aca3246d389e9bac4396d7de35,2026-06-24T05:41:32Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,3,0,15,67b47f9c9b86b1550a2f8c8018783e54defdc2a54c6e125255e9c83c17da459a,0ba1d8e1202ab61800472a8703c6307fa90e7a40a17f6ee0c4641dfa901ad3a1,2026-06-24T05:41:37Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,3,0,16,e44fec41c6922218d8a87336680c14dfb6a96bc7abbb03355615dadb173e9ebc,3b1671cfcc40c659ae2fe0c639c0d6233ec861582daa75df57f02ff08315eb9c,2026-06-24T05:41:42Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,3,0,17,19f74e73e7c79bfd509b2a5b04268bdfb3ac0277ad7260e1da3a161e5a404cc6,18d255867cb3bcea3916e8660736b546a6b0a959047ac79f568351dfb3aa1556,2026-06-24T05:41:46Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,3,0,18,45124f1dec70b0940fccb36a0a6332c9118c03cf7f0872c9a8deb7ea287bc72f,90f70fef924a2f00f78bd73c9d78770dfce254ecadfe4b9e1fa5ad9c61556bfc,2026-06-24T05:41:51Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,3,0,19,9a538cc89376253eb2ceb1f9fbfff25b37f6c969c9d0aecd229283e8918d2ac3,8840a61fda235d766a3c98c70267bdfe83308eb42ed9917e68abf816b3738b6d,2026-06-24T05:41:55Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,3,0,20,f31ef4e5870202e05b5de12f5b3b7806c261beb0c570867ef9f99a244122c357,ec406ca2e6fdb7f2a630a53b5c8b2f440618358fea547d4e6e6ed61b43e3aa4f,2026-06-24T05:41:58Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,3,0,21,4ef7a5f5e15a5fe7e35e6013048bc5451f03fe4b16ee1177a7207ea1cde4f1a9,1d4cc3a69f38643e6167bc28561bc6d79a3221588d385c0b8f92eaab86e3440f,2026-06-24T05:42:03Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,3,0,22,cb6e832ed0e1a90431a8bcaa653e63c284c8a76b4b95469595892deb581fd6c7,85c1b24ae1682f403cfe97287654be3834d70ea218b72ba77594b9bb0ab4eec0,2026-06-24T05:42:08Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,3,0,23,797fc168e5700788a61f7c02ceaaabaa94532f35209bdcb35e3ec7fe90016a12,7ebc4b91d44088a373e61e816d8364a78b350a4ae9d50cb5ddf56f80acbf9b70,2026-06-24T05:42:13Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,3,0,24,55091f4d06291f70bb1c4f3a8e36347db6798da383d0c38028123be23735340f,22f754787315cda56cada88e054a5b0e3f2a306cfcb59ab01de9cefb78cda859,2026-06-24T05:42:16Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,3,1,1,d464e12f8d5a95bcb5859a9c26b69c1e0f0e7c23762e9fc4d82235798b2680cf,dcad5ba5e974aa290fb2257821e4431220c6784e744ccee1f7b866b5e6a8f2ed,2026-06-12T08:32:00Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,3,1,2,0fd2976414422a936c650157b2fb93eaee98f27e1eb5b548dc39a84841180f84,8b6278c8c5e7af24a875391390715c91e0bfd60cbf93cbc47a1e097d3f007159,2026-06-12T13:12:27Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,3,1,3,da4b645667daee475e2c4c3d0ec4ce8d7722ba76d7d611feb89a471752c56aa2,0fce124c4a10b4f21571f3ca7bfdbce3223dbdbd855544e8cb30661d682e411b,2026-06-12T13:12:31Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,3,1,4,f90c7a89abd572e0134e6233dbcbbb22c742b8453d5c6a4e85365d6301bf1af4,48b0b79d9b4fd0590bb3d9322de7b61ac6e03240b7ddb92afc3386a675a761ae,2026-06-12T13:12:35Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,3,1,5,52698b9585f86ce90009d14bca87ec768a51bd14078052db707936f1a0528179,6d09c72d8e7355e9dfa9bac3f7ff6435ef357c05c608fc33e762c35a4aa27c8c,2026-06-12T13:12:39Z,True
instructed,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.0,3,1,6,10044dbc37a1dcf6e0a0a3995a864be389154758f639488321292ac9872ddd6a,0e46f0ae098d68b4e98347fc1e2f396bfb735645b24e0f2bbf1b08c7b66f8ca2,2026-06-12T13:12:44Z,True
